abr	ko	entrez
apla	K04508	101794927
apla	K04508	101797919
apla	K04510	101793651
apla	K04511	101800816
apla	K04511	101794435
apla	K04512	101790442
apla	K04512	101796496
apla	K04513	101797910
apla	K04513	101798663
apla	K04515	101801648
apla	K04515	101804017
apla	K04515	101802786
apla	K04515	101802013
apla	K05858	101805172
apla	K05858	101790966
apla	K05858	101804447
apla	K06268	101791746
apla	K07860	101790794
apla	K07861	101794915
apla	K08110	101791075
apla	K08957	101803090
apla	K08960	101802293
apla	K10151	101802600
apla	K10152	101790685
apla	K10162	101792754
apla	K16834	101804474
apla	K17388	101792620
apla	K19614	101796701
apla	K19626	101795550
apla	K19662	101799551
apla	K19882	101794529
aqu	K00181	100642144
aqu	K00408	100641115
aqu	K00572	100616534
aqu	K01384	100636289
aqu	K02085	100616085
aqu	K02105	100616086
aqu	K02105	100638733
aqu	K02353	100616091
aqu	K02375	100616533
aqu	K02677	100633579
aqu	K03068	100616084
aqu	K03083	100616537
aqu	K03094	100631812
aqu	K03094	105313524
aqu	K03094	105313525
aqu	K03097	100639610
aqu	K03115	100636488
aqu	K03347	100638896
aqu	K03362	100634006
aqu	K03868	100636037
aqu	K04345	100640804
aqu	K04345	100641399
aqu	K04348	100640945
aqu	K04348	100632634
aqu	K04377	100636430
aqu	K04377	105315217
aqu	K04385	100616092
aqu	K04392	100637794
aqu	K04392	100635674
aqu	K04392	100638458
aqu	K04392	100634481
aqu	K04392	100631503
aqu	K04392	100638266
aqu	K04392	100636749
aqu	K04392	100636875
aqu	K04392	100639168
aqu	K04392	109580682
aqu	K04392	109580687
aqu	K04440	100636234
aqu	K04448	100640297
aqu	K04468	100637545
aqu	K04491	100641322
aqu	K04496	100633498
aqu	K04498	100638672
aqu	K04498	100639055
aqu	K04498	100636542
aqu	K04498	100640013
aqu	K04499	100633154
aqu	K04499	100636307
aqu	K04499	100641514
aqu	K04501	100637596
aqu	K04501	100640097
aqu	K04505	100640576
aqu	K04506	100639566
aqu	K04507	105312031
aqu	K04508	100634991
aqu	K04512	100639356
aqu	K04512	105312540
aqu	K04513	100638385
aqu	K04513	100638452
aqu	K04513	100638003
aqu	K04513	105312406
aqu	K04515	100632395
aqu	K04515	100633391
aqu	K05858	100641378
aqu	K06268	100640962
aqu	K08957	100638544
aqu	K19626	105314664
aqu	K19626	105312727
aqu	K19626	105316553
aqu	K19626	109582743
aqu	K19626	105314965
aqu	K19882	100635279
aqu	K19882	105312625
aqu	K19882	100632291
aqu	K19882	100634066
aqu	K19882	100632376
aqu	K19882	105313569
aqu	K19882	105315738
aqu	K19882	109580098
asn	K00181	102382175
asn	K00182	102377917
asn	K00182	102388685
asn	K00312	102368715
asn	K00312	102371877
asn	K00408	102376031
asn	K00408	102367890
asn	K00444	102373200
asn	K00444	102382716
asn	K00445	102377243
asn	K00572	102380960
asn	K00572	102383312
asn	K00714	102372347
asn	K00714	102378786
asn	K01064	102369665
asn	K01064	102381043
asn	K01357	102377468
asn	K01384	102375932
asn	K01384	102370312
asn	K01397	102388711
asn	K01558	102371518
asn	K01645	102381755
asn	K01691	102373721
asn	K02085	102377654
asn	K02085	102376341
asn	K02105	102386205
asn	K02157	102383198
asn	K02165	102369903
asn	K02165	102386108
asn	K02166	102376611
asn	K02176	102367848
asn	K02176	102367925
asn	K02185	102372826
asn	K02222	102381841
asn	K02235	102368618
asn	K02329	102377195
asn	K02353	102368492
asn	K02353	102369873
asn	K02353	102374968
asn	K02354	102388636
asn	K02375	102367885
asn	K02375	106722594
asn	K02376	102380339
asn	K02432	102379576
asn	K02432	102371988
asn	K02620	102383175
asn	K02677	102377784
asn	K02842	102388030
asn	K02842	102371525
asn	K03068	102386328
asn	K03068	102368975
asn	K03083	102387985
asn	K03094	102382934
asn	K03097	102372323
asn	K03097	102368777
asn	K03097	102373194
asn	K03115	102375998
asn	K03209	102372844
asn	K03213	102387933
asn	K03345	102380630
asn	K03347	102371987
asn	K03362	102382623
asn	K03362	102370841
asn	K03362	102381867
asn	K03868	102372162
asn	K04345	102369602
asn	K04345	102373080
asn	K04348	102377124
asn	K04348	102382032
asn	K04348	102386011
asn	K04377	102370393
asn	K04385	102376921
asn	K04392	102384525
asn	K04427	102386999
asn	K04440	102376154
asn	K04440	102374542
asn	K04440	102376040
asn	K04446	102386486
asn	K04446	102368918
asn	K04448	102374896
asn	K04451	102376594
asn	K04468	102376659
asn	K04490	102382172
asn	K04491	102373887
asn	K04492	102385539
asn	K04493	102367732
asn	K04494	102388720
asn	K04496	102373402
asn	K04496	102386129
asn	K04496	102388379
asn	K04498	102369497
asn	K04498	102371912
asn	K04499	102380797
asn	K04501	102375399
asn	K04501	102373921
asn	K04503	102378816
asn	K04504	102370637
asn	K04505	102377042
asn	K04506	102370192
asn	K04507	102374872
asn	K04508	102372481
asn	K04508	102373413
asn	K04510	102372074
asn	K04510	102384147
asn	K04511	102374614
asn	K04511	102374050
asn	K04512	102379219
asn	K04512	102370238
asn	K04512	102375678
asn	K04513	102377583
asn	K04513	102383248
asn	K04515	102376749
asn	K04515	102382581
asn	K04515	102369083
asn	K04515	102372048
asn	K05858	102379390
asn	K05858	102381939
asn	K05858	102381048
asn	K05858	102371353
asn	K06268	102377091
asn	K07860	102388854
asn	K07861	102384004
asn	K08110	102374013
asn	K08957	102370308
asn	K08960	102375559
asn	K10151	102388617
asn	K10152	102386423
asn	K10162	102388846
asn	K16834	102378603
asn	K17388	102371812
asn	K19614	102388132
asn	K19626	102367837
asn	K19626	102380671
asn	K19662	102368878
asn	K19663	102371860
asn	K19882	102385203
asn	K19882	102385640
bacu	K00181	103004140
bacu	K00182	103013943
bacu	K00182	103003752
bacu	K00312	103015001
bacu	K00312	103020927
bacu	K00408	103009300
bacu	K00444	103006469
bacu	K00444	103001360
bacu	K00444	103020226
bacu	K00445	102997453
bacu	K00572	103016619
bacu	K00572	103016910
bacu	K00572	103004744
bacu	K00714	103004198
bacu	K00714	103014029
bacu	K01064	103020386
bacu	K01064	103012928
bacu	K01357	103016899
bacu	K01357	103000687
bacu	K01384	103016115
bacu	K01397	103008313
bacu	K01558	103018475
bacu	K01645	103020212
bacu	K01691	103015385
bacu	K02085	103014178
bacu	K02085	103001169
bacu	K02105	103019097
bacu	K02157	103006014
bacu	K02165	103019079
bacu	K02165	103012235
bacu	K02166	103014285
bacu	K02176	102998660
bacu	K02185	103017307
bacu	K02222	103001142
bacu	K02235	102998345
bacu	K02329	103010053
bacu	K02353	103009589
bacu	K02353	103006135
bacu	K02353	103001138
bacu	K02354	103020165
bacu	K02376	102999603
bacu	K02432	103019298
bacu	K02432	103008493
bacu	K02620	103018264
bacu	K02677	103004532
bacu	K02842	103015505
bacu	K02842	103006051
bacu	K03068	103011202
bacu	K03068	103003673
bacu	K03069	103015059
bacu	K03083	102998893
bacu	K03094	103018727
bacu	K03094	103011520
bacu	K03096	103014787
bacu	K03097	102997548
bacu	K03097	103001174
bacu	K03115	102998503
bacu	K03209	103017176
bacu	K03213	103017957
bacu	K03213	103011896
bacu	K03344	103013595
bacu	K03345	103019204
bacu	K03347	103011656
bacu	K03362	103005978
bacu	K03362	103003148
bacu	K03868	102998295
bacu	K04345	103008319
bacu	K04345	103000011
bacu	K04348	103008480
bacu	K04348	103009446
bacu	K04348	102997475
bacu	K04377	103016933
bacu	K04385	103006133
bacu	K04392	103007995
bacu	K04427	103019299
bacu	K04440	103007019
bacu	K04440	102997603
bacu	K04440	103008728
bacu	K04446	102999338
bacu	K04448	103014668
bacu	K04448	103001311
bacu	K04451	103003426
bacu	K04468	103002389
bacu	K04490	103010166
bacu	K04491	103010923
bacu	K04492	103020844
bacu	K04493	103013590
bacu	K04494	103020409
bacu	K04495	103018521
bacu	K04496	103004856
bacu	K04496	103020894
bacu	K04498	103016523
bacu	K04498	103000044
bacu	K04499	103011535
bacu	K04501	103014916
bacu	K04502	103000885
bacu	K04503	103013404
bacu	K04504	103014919
bacu	K04505	103001941
bacu	K04506	103002867
bacu	K04507	103005850
bacu	K04508	103007741
bacu	K04508	103001023
bacu	K04510	103001872
bacu	K04510	103000605
bacu	K04511	103011601
bacu	K04511	103010894
bacu	K04512	102999972
bacu	K04512	103018202
bacu	K04513	103019793
bacu	K04515	103012734
bacu	K04515	103018247
bacu	K04515	102999844
bacu	K04515	103003341
bacu	K05858	103020805
bacu	K05858	102997432
bacu	K05858	103006361
bacu	K05858	103007077
bacu	K06268	103009602
bacu	K07860	103006132
bacu	K07861	103019253
bacu	K08110	103015831
bacu	K08957	103000872
bacu	K08960	103005963
bacu	K10151	103002964
bacu	K10152	103007761
bacu	K10162	102997636
bacu	K16834	103010784
bacu	K17388	102999355
bacu	K19614	102997774
bacu	K19626	103002299
bacu	K19662	103012542
bacu	K19663	103017540
bacu	K19882	103013180
bfo	K00181	BRAFLDRAFT_2034
bfo	K00182	BRAFLDRAFT_1456
bfo	K00182	BRAFLDRAFT_6020
bfo	K00312	BRAFLDRAFT_1183
bfo	K00408	BRAFLDRAFT_5671
bfo	K00444	BRAFLDRAFT_1181
bfo	K00445	BRAFLDRAFT_5722
bfo	K00572	BRAFLDRAFT_5663
bfo	K00714	BRAFLDRAFT_1046
bfo	K01064	BRAFLDRAFT_6702
bfo	K01357	BRAFLDRAFT_1183
bfo	K01357	BRAFLDRAFT_1137
bfo	K01384	BRAFLDRAFT_2714
bfo	K01384	BRAFLDRAFT_2457
bfo	K01558	BRAFLDRAFT_2058
bfo	K02085	BRAFLDRAFT_1539
bfo	K02105	BRAFLDRAFT_1246
bfo	K02157	BRAFLDRAFT_1269
bfo	K02165	BRAFLDRAFT_1238
bfo	K02176	BRAFLDRAFT_7499
bfo	K02176	BRAFLDRAFT_2781
bfo	K02353	BRAFLDRAFT_1245
bfo	K02354	BRAFLDRAFT_2694
bfo	K02375	BRAFLDRAFT_1227
bfo	K02432	BRAFLDRAFT_2785
bfo	K02432	BRAFLDRAFT_2066
bfo	K02432	BRAFLDRAFT_1711
bfo	K02677	BRAFLDRAFT_5984
bfo	K02677	BRAFLDRAFT_8803
bfo	K02842	BRAFLDRAFT_1229
bfo	K03068	BRAFLDRAFT_7162
bfo	K03068	BRAFLDRAFT_1231
bfo	K03068	BRAFLDRAFT_7080
bfo	K03083	BRAFLDRAFT_1307
bfo	K03094	BRAFLDRAFT_1245
bfo	K03097	BRAFLDRAFT_1135
bfo	K03115	BRAFLDRAFT_5992
bfo	K03209	BRAFLDRAFT_1137
bfo	K03347	BRAFLDRAFT_1237
bfo	K03362	BRAFLDRAFT_5944
bfo	K03868	BRAFLDRAFT_1135
bfo	K04345	BRAFLDRAFT_1322
bfo	K04377	BRAFLDRAFT_6019
bfo	K04392	BRAFLDRAFT_1269
bfo	K04392	BRAFLDRAFT_2166
bfo	K04392	BRAFLDRAFT_8622
bfo	K04392	BRAFLDRAFT_8812
bfo	K04392	BRAFLDRAFT_1284
bfo	K04427	BRAFLDRAFT_1258
bfo	K04440	BRAFLDRAFT_8637
bfo	K04448	BRAFLDRAFT_1303
bfo	K04468	BRAFLDRAFT_2191
bfo	K04491	BRAFLDRAFT_6612
bfo	K04496	BRAFLDRAFT_9305
bfo	K04498	BRAFLDRAFT_1265
bfo	K04499	BRAFLDRAFT_1271
bfo	K04501	BRAFLDRAFT_2453
bfo	K04505	BRAFLDRAFT_1181
bfo	K04506	BRAFLDRAFT_1298
bfo	K04507	BRAFLDRAFT_8754
bfo	K04508	BRAFLDRAFT_5793
bfo	K04510	BRAFLDRAFT_2084
bfo	K04511	BRAFLDRAFT_1211
bfo	K04512	BRAFLDRAFT_2204
bfo	K04513	BRAFLDRAFT_8030
bfo	K04513	BRAFLDRAFT_1152
bfo	K04513	BRAFLDRAFT_7849
bfo	K04515	BRAFLDRAFT_1200
bfo	K04515	BRAFLDRAFT_2091
bfo	K05858	BRAFLDRAFT_2026
bfo	K05858	BRAFLDRAFT_2026
bfo	K05858	BRAFLDRAFT_1700
bfo	K06268	BRAFLDRAFT_7878
bfo	K06268	BRAFLDRAFT_9299
bfo	K08957	BRAFLDRAFT_1075
bfo	K10151	BRAFLDRAFT_2719
bfo	K17388	BRAFLDRAFT_8781
bfo	K19882	BRAFLDRAFT_1269
bfo	K19882	BRAFLDRAFT_9332
bfo	K19882	BRAFLDRAFT_7666
bfo	K19882	BRAFLDRAFT_2751
bfo	K19882	BRAFLDRAFT_7874
bfo	K19882	BRAFLDRAFT_7959
bfo	K19882	BRAFLDRAFT_1221
bim	K00181	100740785
bim	K00444	100747561
bim	K00445	100745430
bim	K00572	100741405
bim	K01357	100742836
bim	K01384	100746902
bim	K01691	100746683
bim	K02085	100744104
bim	K02105	100743524
bim	K02157	100745962
bim	K02306	100741307
bim	K02353	100747477
bim	K02375	100744444
bim	K02432	100742935
bim	K02677	100746615
bim	K03068	100748621
bim	K03083	100747625
bim	K03094	100743026
bim	K03097	100745536
bim	K03115	100750200
bim	K03209	100748497
bim	K03213	100747713
bim	K03347	100744502
bim	K03362	100744475
bim	K03868	100750218
bim	K04345	105682024
bim	K04345	100746977
bim	K04348	100747656
bim	K04377	100749108
bim	K04392	100743585
bim	K04392	100744787
bim	K04392	100750136
bim	K04427	100746656
bim	K04440	100740816
bim	K04448	100750048
bim	K04468	100748253
bim	K04491	100745788
bim	K04496	100743504
bim	K04497	100744796
bim	K04498	100747609
bim	K04499	100747904
bim	K04501	100745462
bim	K04505	100747205
bim	K04506	100748470
bim	K04507	100742154
bim	K04508	100742324
bim	K04510	100746503
bim	K04511	100744620
bim	K04512	100746211
bim	K04513	100740548
bim	K04515	100745387
bim	K05858	100741416
bim	K05858	100740167
bim	K05858	100745742
bim	K06268	100749634
bim	K08110	100746016
bim	K08957	100746961
bim	K08960	100746962
bim	K10151	100744328
bim	K10162	100749316
bim	K19882	100743784
bmor	K00181	101737359
bmor	K00408	101735411
bmor	K00444	101739064
bmor	K00445	101741216
bmor	K00572	101740841
bmor	K01064	101738490
bmor	K01357	101738620
bmor	K01357	101741036
bmor	K01384	101744696
bmor	K01691	692919
bmor	K02085	101745327
bmor	K02105	101744450
bmor	K02157	101739893
bmor	K02306	101743158
bmor	K02353	101740539
bmor	K02354	101742593
bmor	K02375	101740097
bmor	K02432	101740238
bmor	K02677	692526
bmor	K03068	101738889
bmor	K03083	100862751
bmor	K03094	733106
bmor	K03097	692502
bmor	K03115	692538
bmor	K03209	692745
bmor	K03213	101742309
bmor	K03347	101735981
bmor	K03347	101735535
bmor	K03362	101738795
bmor	K03868	692971
bmor	K04345	100101210
bmor	K04345	101736532
bmor	K04345	101736275
bmor	K04345	101738090
bmor	K04348	692577
bmor	K04377	100862782
bmor	K04392	101739651
bmor	K04392	101736734
bmor	K04392	101746381
bmor	K04427	101744000
bmor	K04440	100126162
bmor	K04448	101736835
bmor	K04451	100384887
bmor	K04468	101737550
bmor	K04491	101742450
bmor	K04496	101736219
bmor	K04498	101744944
bmor	K04499	101739823
bmor	K04501	101745398
bmor	K04505	101739954
bmor	K04506	101736301
bmor	K04506	101735671
bmor	K04507	101741265
bmor	K04508	101745860
bmor	K04510	101743371
bmor	K04511	101737057
bmor	K04512	101736446
bmor	K04513	101739657
bmor	K04515	100462731
bmor	K05858	100329153
bmor	K05858	100329154
bmor	K06268	692578
bmor	K08110	101745556
bmor	K08957	692729
bmor	K08960	692728
bmor	K10151	100862781
bmor	K10162	101746936
bmor	K19882	101745444
bmy	K00181	Bm1_33300
bmy	K00408	Bm1_11665
bmy	K00408	Bm1_06555
bmy	K02085	Bm1_48830
bmy	K02105	Bm1_34935
bmy	K02105	Bm1_41790
bmy	K02157	Bm1_56035
bmy	K02222	Bm1_37320
bmy	K02353	Bm1_23120
bmy	K02375	Bm1_50235
bmy	K02432	Bm1_47980
bmy	K02677	Bm1_31105
bmy	K02842	Bm1_47955
bmy	K03068	Bm1_38925
bmy	K03083	Bm1_31380
bmy	K03083	Bm1_49835
bmy	K03083	Bm1_43900
bmy	K03094	Bm1_00275
bmy	K03094	Bm1_03975
bmy	K03097	Bm1_49830
bmy	K03115	Bm1_48865
bmy	K03347	Bm1_21420
bmy	K03362	Bm1_14105
bmy	K03868	Bm1_05985
bmy	K04345	Bm1_11790
bmy	K04348	Bm1_31320
bmy	K04392	Bm1_00680
bmy	K04427	Bm1_26085
bmy	K04440	Bm1_40555
bmy	K04448	Bm1_43340
bmy	K04468	Bm1_00130
bmy	K04491	Bm1_47615
bmy	K04496	Bm1_40340
bmy	K04498	Bm1_18500
bmy	K04499	Bm1_15605
bmy	K04501	Bm1_38760
bmy	K04505	Bm1_20450
bmy	K04506	Bm1_36670
bmy	K04507	Bm1_00445
bmy	K04508	Bm1_32745
bmy	K04510	Bm1_38130
bmy	K04511	Bm1_38530
bmy	K04512	Bm1_25450
bmy	K04513	Bm1_32605
bmy	K04513	Bm1_27290
bmy	K04515	Bm1_37210
bmy	K04515	Bm1_37225
bmy	K05858	Bm1_51505
bmy	K06268	Bm1_50880
bmy	K08957	Bm1_45085
bmy	K10151	Bm1_02025
bom	K00181	102273839
bom	K00182	102288008
bom	K00182	102285570
bom	K00312	102275609
bom	K00312	102281377
bom	K00408	102269858
bom	K00444	102269211
bom	K00444	102276467
bom	K00445	102286828
bom	K00572	102279575
bom	K00572	102284700
bom	K00572	102287042
bom	K00714	102285959
bom	K00714	102285045
bom	K01064	102278321
bom	K01064	102283149
bom	K01357	102267865
bom	K01357	102276805
bom	K01384	102266913
bom	K01397	102286488
bom	K01558	102274851
bom	K01645	102266244
bom	K01691	102278179
bom	K02085	102282143
bom	K02085	102272116
bom	K02105	102275011
bom	K02157	102267637
bom	K02165	102279768
bom	K02165	102283413
bom	K02165	102280056
bom	K02166	102270310
bom	K02176	102269392
bom	K02185	102278833
bom	K02222	102267609
bom	K02235	102277539
bom	K02329	102273339
bom	K02353	102287954
bom	K02353	102273776
bom	K02353	102280462
bom	K02354	102286685
bom	K02375	102282966
bom	K02375	102276331
bom	K02376	102265247
bom	K02432	102275255
bom	K02432	102269934
bom	K02620	102266633
bom	K02677	102278724
bom	K02842	102267470
bom	K02842	102272449
bom	K03068	102277840
bom	K03068	102268590
bom	K03069	102269752
bom	K03083	102275260
bom	K03094	102266347
bom	K03097	102281103
bom	K03097	102272104
bom	K03115	102281369
bom	K03209	102268143
bom	K03213	102265919
bom	K03213	102276263
bom	K03344	102286921
bom	K03345	102284622
bom	K03347	102277514
bom	K03347	102273634
bom	K03347	106701406
bom	K03362	102280912
bom	K03362	102273208
bom	K03868	102272719
bom	K04345	102281757
bom	K04345	102269124
bom	K04348	102266749
bom	K04348	102286752
bom	K04348	102275863
bom	K04377	102274304
bom	K04385	102278168
bom	K04392	102273253
bom	K04427	102264816
bom	K04440	102266960
bom	K04440	102277976
bom	K04440	102272421
bom	K04446	102285474
bom	K04446	102286049
bom	K04448	102267895
bom	K04451	102272370
bom	K04468	102274050
bom	K04490	102281039
bom	K04491	102272230
bom	K04492	102266946
bom	K04493	102267768
bom	K04494	102280701
bom	K04495	102264743
bom	K04496	102285032
bom	K04496	102268831
bom	K04498	102264880
bom	K04498	102273007
bom	K04499	102264708
bom	K04501	102265995
bom	K04502	102275510
bom	K04503	102270546
bom	K04504	102282715
bom	K04505	102282629
bom	K04506	102277369
bom	K04506	102286575
bom	K04506	102278459
bom	K04506	102269383
bom	K04506	102279322
bom	K04506	102286080
bom	K04507	102282053
bom	K04508	102285105
bom	K04508	102286242
bom	K04510	102287823
bom	K04510	102275064
bom	K04511	102282448
bom	K04511	102281539
bom	K04512	102276290
bom	K04512	102265519
bom	K04513	102280554
bom	K04515	102271451
bom	K04515	102281822
bom	K04515	102279381
bom	K04515	102280002
bom	K05858	102276260
bom	K05858	102278948
bom	K05858	102264989
bom	K05858	102273347
bom	K06268	102272271
bom	K06268	102277736
bom	K07860	102277352
bom	K07861	102286986
bom	K08110	102273955
bom	K08957	102272853
bom	K08957	102283373
bom	K08957	102269709
bom	K08957	102287257
bom	K08960	102286770
bom	K10151	102272576
bom	K10152	102268077
bom	K10162	102280265
bom	K16834	102268200
bom	K17388	102267122
bom	K19614	102282683
bom	K19626	102277176
bom	K19662	102274116
bom	K19662	102283558
bom	K19663	102265831
bom	K19882	102279960
bta	K00181	540373
bta	K00182	445420
bta	K00182	493729
bta	K00312	540753
bta	K00312	522467
bta	K00408	789600
bta	K00444	530005
bta	K00444	508008
bta	K00445	505075
bta	K00572	533782
bta	K00572	100337066
bta	K00714	540199
bta	K00714	538720
bta	K01064	511308
bta	K01064	541243
bta	K01357	539337
bta	K01357	537330
bta	K01384	613288
bta	K01397	286794
bta	K01558	538627
bta	K01645	508019
bta	K01691	533672
bta	K02085	526572
bta	K02085	533233
bta	K02105	539003
bta	K02157	504357
bta	K02165	504445
bta	K02165	509338
bta	K02165	541161
bta	K02166	282068
bta	K02176	510821
bta	K02185	518004
bta	K02222	282069
bta	K02235	538507
bta	K02329	445419
bta	K02353	523325
bta	K02353	539203
bta	K02353	614312
bta	K02354	445416
bta	K02375	538536
bta	K02375	616913
bta	K02376	445418
bta	K02432	445417
bta	K02432	524255
bta	K02620	782690
bta	K02677	282001
bta	K02842	515323
bta	K02842	521364
bta	K03068	536328
bta	K03068	534450
bta	K03069	505664
bta	K03083	790875
bta	K03083	107131288
bta	K03094	615427
bta	K03096	539144
bta	K03097	282419
bta	K03097	282420
bta	K03115	539235
bta	K03209	540662
bta	K03213	789390
bta	K03213	618586
bta	K03344	539947
bta	K03344	107131302
bta	K03345	539639
bta	K03347	407228
bta	K03362	534072
bta	K03362	540642
bta	K03868	518880
bta	K03868	780968
bta	K04345	282322
bta	K04345	282323
bta	K04348	286852
bta	K04348	533527
bta	K04348	790867
bta	K04377	511077
bta	K04385	511619
bta	K04392	281440
bta	K04427	529146
bta	K04440	539941
bta	K04440	534125
bta	K04440	537631
bta	K04446	511224
bta	K04448	280831
bta	K04451	281542
bta	K04468	507204
bta	K04490	515303
bta	K04491	540481
bta	K04492	535399
bta	K04493	614630
bta	K04494	507111
bta	K04495	534010
bta	K04496	281730
bta	K04496	513131
bta	K04498	505453
bta	K04499	511475
bta	K04501	540248
bta	K04502	531389
bta	K04503	524530
bta	K04504	353106
bta	K04505	282705
bta	K04506	534655
bta	K04506	100140342
bta	K04506	100336539
bta	K04506	101906182
bta	K04506	101907097
bta	K04507	618428
bta	K04508	614346
bta	K04508	515972
bta	K04508	100849399
bta	K04510	520544
